game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,home_win,home_completions_ewma,home_passing_yards_ewma,home_passing_tds_ewma,home_rushing_yards_ewma,home_sacks_suffered_ewma,home_rushing_tds_ewma,home_completion_pct_ewma,home_turnovers_offense_ewma,home_turnovers_defense_ewma,home_turnover_margin_ewma,home_def_tackles_for_loss_ewma,home_penalty_yards_ewma,home_fg_pct_ewma,home_pat_pct_ewma,away_completions_ewma,away_passing_yards_ewma,away_passing_tds_ewma,away_rushing_yards_ewma,away_sacks_suffered_ewma,away_rushing_tds_ewma,away_completion_pct_ewma,away_turnovers_offense_ewma,away_turnovers_defense_ewma,away_turnover_margin_ewma,away_def_tackles_for_loss_ewma,away_penalty_yards_ewma,away_fg_pct_ewma,away_pat_pct_ewma
2023_04_CIN_TEN,2023,REG,4,2023-10-01,CIN,3.0,TEN,27.0,1,17.056,199.952,0.9440000000000001,118.208,3.7680000000000002,0.6880000000000001,0.6387547511312217,1.0479999999999998,0.216,-0.832,4.816,46.2,1.0,1.0,21.151999999999997,177.84,0.288,70.584,2.2560000000000002,0.24,0.5833428737348598,0.784,1.496,0.712,3.8160000000000003,36.4,0.844,1.0
2023_04_LV_LAC,2023,REG,4,2023-10-01,LV,17.0,LAC,24.0,1,23.896,269.144,1.8639999999999999,128.31199999999998,2.12,1.448,0.6670413895048041,0.64,1.6560000000000001,1.016,5.512,57.472,0.76,1.0,22.944,242.8,1.056,68.056,3.7600000000000002,0.8,0.6610349650349651,2.568,0.64,-1.9280000000000002,4.688,71.672,1.0,1.0
2023_04_NE_DAL,2023,REG,4,2023-10-01,NE,3.0,DAL,38.0,1,25.272,239.768,0.928,139.648,1.824,1.0479999999999998,0.7131270175438597,0.24,1.6640000000000001,1.424,5.304,51.51200000000001,1.0,0.9568,22.024,232.56,1.032,87.968,1.808,0.144,0.5837569786535304,1.9200000000000002,0.576,-1.344,4.904,47.6,0.68,1.0
2023_04_ARI_SF,2023,REG,4,2023-10-01,ARI,16.0,SF,35.0,1,20.552,264.784,1.312,146.94400000000002,1.672,2.488,0.7825517844938534,0.216,0.96,0.744,3.96,52.007999999999996,1.0,1.0,22.84,212.704,1.184,137.76000000000002,1.528,0.768,0.7162048330898055,0.432,0.6,0.168,4.4159999999999995,73.12,0.9520000000000001,1.0
2023_04_KC_NYJ,2023,REG,4,2023-10-01,KC,23.0,NYJ,20.0,0,20.272000000000002,190.4,1.16,98.688,2.6,0.24,0.6086340326340327,1.192,1.448,0.256,3.168,26.736,0.8,1.0,22.392,246.65599999999998,1.84,152.304,0.544,0.88,0.6286876666337513,1.784,0.384,-1.4,3.184,40.936,1.0,1.0
2023_04_SEA_NYG,2023,REG,4,2023-10-02,SEA,24.0,NYG,3.0,0,23.496,184.064,0.288,93.376,6.824,0.528,0.7012362480127186,2.232,0.4,-1.832,4.92,53.232,0.784,1.0,19.584,211.664,1.144,113.608,1.856,1.168,0.62941588492808,0.24,0.9440000000000001,0.7040000000000001,5.856,72.67999999999999,0.632,1.0
2023_05_CHI_WAS,2023,REG,5,2023-10-05,CHI,40.0,WAS,20.0,0,29.2912,301.2928,1.3424,74.864,5.6192,0.7824,0.6935446462584558,1.9087999999999998,0.4032,-1.5056,3.9584,29.2064,0.8234666666666667,1.0,18.796799999999998,253.68,2.92,150.544,3.6288,0.216,0.6026303821062442,1.2,0.6880000000000001,-0.5119999999999999,4.2032,50.7728,1.0,1.0
2023_05_JAX_BUF,2023,REG,5,2023-10-08,JAX,25.0,BUF,20.0,0,25.1568,306.0512,2.2928,89.13439999999999,1.3007999999999997,1.3408,0.725657481872116,1.4624,1.9183999999999999,0.4560000000000001,4.7328,62.656,1.0,1.0,24.7936,266.9616,1.0432,140.3056,3.0848,1.2032,0.6982131274131275,1.304,1.336,0.03200000000000008,3.3968000000000003,42.152,0.904,1.0
2023_05_HOU_ATL,2023,REG,5,2023-10-08,HOU,19.0,ATL,21.0,1,22.7696,250.5648,0.856,110.29440000000001,2.5728,0.7455999999999999,0.6912388794567064,1.7504,0.40319999999999995,-1.3472000000000002,2.2416,52.532799999999995,0.9368421052631578,0.9431578947368421,21.180799999999998,279.3408,1.5808000000000002,85.168,1.1663999999999999,0.144,0.5938059952401751,0.216,0.7535999999999999,0.5376,2.648,49.052800000000005,0.9712000000000001,1.0
2023_05_CAR_DET,2023,REG,5,2023-10-08,CAR,24.0,DET,42.0,1,20.9984,240.488,1.9728,154.90560000000002,1.5824,2.2800000000000002,0.6951542857142857,0.7728,1.4096,0.6368,4.136,58.1744,1.0,1.0,25.3888,231.8848,1.7040000000000002,94.4544,2.6367999999999996,0.144,0.6416267584436279,1.9152,0.7103999999999999,-1.2048,3.6192,60.5856,0.9520000000000001,1.0
2023_05_TEN_IND,2023,REG,5,2023-10-08,TEN,16.0,IND,23.0,1,19.798399999999997,230.4016,0.84,148.4464,2.1184,1.4288,0.6468643356643357,0.6287999999999999,0.7696,0.14080000000000004,2.8992,53.828799999999994,0.76,1.0,19.433600000000002,225.5712,0.5664,106.5248,2.6608,0.8128000000000001,0.6461099935358758,1.0288,0.1296,-0.8992,2.8895999999999997,50.92,1.0,1.0
2023_05_NYG_MIA,2023,REG,5,2023-10-08,NYG,16.0,MIA,31.0,1,23.8432,326.9312,2.2352,194.88000000000002,1.4464,2.3024,0.7344533333333334,2.0256000000000003,0.2304,-1.7952000000000001,5.3664000000000005,57.539199999999994,0.9064935064935065,0.9676,23.2976,192.4384,0.17279999999999998,90.0256,6.8944,0.3168,0.7082417488076311,1.3392000000000002,1.04,-0.29919999999999997,3.352,49.139199999999995,0.7704000000000001,1.0
2023_05_NO_NE,2023,REG,5,2023-10-08,NO,34.0,NE,0.0,0,19.2144,192.336,0.6192,70.7808,1.8848,0.08639999999999999,0.5438025742888924,2.3520000000000003,1.1456,-1.2064000000000001,3.7424,40.56,0.40800000000000003,1.0,21.1536,196.09439999999998,1.0736,102.80799999999999,2.96,0.5728,0.6637273950215127,0.9359999999999999,1.5728,0.6368,2.8272000000000004,71.6048,0.928,1.0
2023_05_BAL_PIT,2023,REG,5,2023-10-08,BAL,10.0,PIT,17.0,1,19.1376,204.368,0.904,87.3456,2.8848,0.0,0.5921105590062112,0.6719999999999999,1.3184,0.6464000000000001,4.5792,33.2544,1.0,1.0,19.8448,210.5072,0.6528,137.8592,3.4144,1.6432,0.6862279981478623,1.9872,0.8064,-1.1808,5.0367999999999995,49.376000000000005,0.8673684210526316,1.0
2023_05_CIN_ARI,2023,REG,5,2023-10-08,CIN,34.0,ARI,20.0,0,19.704,194.0224,1.5104,139.45600000000002,2.1168,0.8608,0.6172228998538833,1.4592000000000003,0.76,-0.6992,5.4496,50.272,0.9520000000000001,0.8666666666666667,27.091199999999997,233.50400000000002,1.3728000000000002,79.5504,2.5536000000000003,0.144,0.6630492025017855,0.8704000000000001,1.6976,0.8271999999999999,3.4896000000000003,37.839999999999996,0.9064,1.0
2023_05_PHI_LA,2023,REG,5,2023-10-08,PHI,23.0,LA,14.0,0,23.52,273.9072,1.2704,90.7968,3.0304,0.9552,0.602836022242338,0.7008,0.544,-0.1568,3.3808,55.2528,0.7535999999999999,1.0,23.7184,276.35519999999997,1.24,152.45280000000002,1.9984,1.0432000000000001,0.6688509617168656,0.904,0.36,-0.544,4.5536,46.5584,0.9712000000000001,0.9352
2023_05_NYJ_DEN,2023,REG,5,2023-10-08,NYJ,31.0,DEN,21.0,0,21.406399999999998,225.5344,2.1824000000000003,111.5392,2.848,0.08639999999999999,0.6767400579246978,1.4048,1.1696,-0.23520000000000008,3.3616,44.152,0.9352,0.9352,19.7632,193.84,0.696,152.8128,3.16,0.544,0.657488111888112,1.1152,1.6688,0.5536,3.9008,44.4416,0.88,1.0
2023_05_KC_MIN,2023,REG,5,2023-10-08,KC,27.0,MIN,20.0,0,26.043200000000002,275.84,2.3168,86.85279999999999,2.688,0.0,0.6486201852794462,1.8159999999999998,0.17279999999999998,-1.6432,2.7632,42.888,1.0,1.0,25.8352,260.3936,1.9040000000000001,118.1824,1.1264,0.928,0.6796516243704948,1.0704,0.2304,-0.84,3.1104000000000003,58.9616,1.0,1.0
2023_05_DAL_SF,2023,REG,5,2023-10-08,DAL,10.0,SF,42.0,1,19.5312,260.0704,2.3872,156.1664,1.4032,2.2928,0.757531070696312,0.5296000000000001,1.7760000000000002,1.2464,4.776000000000001,49.2048,1.0,1.0,21.5632,208.2608,0.9568,106.58879999999999,2.6944,0.6287999999999999,0.6740300566801619,1.744,0.9984000000000001,-0.7456000000000002,4.7824,54.9072,1.0,0.97408
2023_05_GB_LV,2023,REG,5,2023-10-09,GB,13.0,LV,17.0,1,22.566399999999998,228.88,1.0336,79.2336,3.8560000000000003,0.88,0.6804919467629145,1.9408,1.584,-0.3568,4.4128,54.203199999999995,0.7333333333333333,1.0,18.241600000000002,213.9344,1.032,83.3408,2.36,0.9136,0.5590506666666666,1.824,1.0959999999999999,-0.7280000000000001,5.424,42.72,1.0,1.0
2023_06_DEN_KC,2023,REG,6,2023-10-12,DEN,8.0,KC,19.0,1,27.50112,278.63616,1.5424,109.30944000000001,1.47584,0.5568,0.7004739014515651,1.04224,2.13824,1.096,3.46624,68.97696,1.0,1.0,18.04384,173.32064,1.70944,112.92352,3.3087999999999997,0.05183999999999999,0.6424076711184551,2.0428800000000003,1.10176,-0.9411200000000001,4.01696,40.0912,0.9352,0.9352
2023_06_BAL_TEN,2023,REG,6,2023-10-15,BAL,24.0,TEN,16.0,0,16.460160000000002,195.34271999999999,0.33984,115.51488,3.9964800000000005,0.88768,0.6162374246929541,1.01728,0.87776,-0.13951999999999995,3.33376,48.552,1.0,1.0,20.30688,215.50432,0.79168,138.31552,2.44864,0.9859199999999999,0.6917367988887173,1.59232,0.88384,-0.70848,5.82208,64.82560000000001,0.9204210526315789,0.6
2023_06_WAS_ATL,2023,REG,6,2023-10-15,WAS,24.0,ATL,16.0,0,24.86176,273.13888000000003,1.3136,108.57664000000001,2.74368,0.4473599999999999,0.6530412000144493,2.2502400000000002,0.24191999999999997,-2.0083200000000003,2.94496,43.91967999999999,0.9621052631578947,0.9658947368421053,23.17472,241.17568,2.00544,73.7184,5.37152,0.46943999999999997,0.6596050486246388,1.1452799999999999,1.44192,0.2966400000000002,2.77504,33.52384,0.89408,1.0
2023_06_MIN_CHI,2023,REG,6,2023-10-15,MIN,19.0,CHI,13.0,0,17.678079999999998,208.608,1.752,155.1264,4.17728,0.5296000000000001,0.6282448959304132,1.9200000000000002,0.4128,-1.5072,3.32192,42.06368,1.0,1.0,24.025920000000003,237.904,1.7900800000000001,70.51168,2.4128000000000003,0.0,0.6601398531031516,1.4895999999999998,1.3036800000000002,-0.18591999999999992,3.65792,50.9328,0.8666666666666667,0.8
2023_06_SEA_CIN,2023,REG,6,2023-10-15,SEA,13.0,CIN,17.0,1,25.85472,214.10240000000002,1.6236800000000002,66.13024,2.7321600000000004,0.08639999999999999,0.6721152357867856,0.9222400000000001,1.81856,0.89632,4.493760000000001,39.903999999999996,0.94384,1.0,22.5504,257.3984,0.6863999999999999,102.96480000000001,2.7136,1.1008,0.6410641651031894,0.9440000000000001,0.9664,0.022400000000000003,5.1136,69.208,0.7792,1.0
2023_06_SF_CLE,2023,REG,6,2023-10-15,SF,17.0,CLE,19.0,1,19.6224,187.7184,0.504,141.3568,3.0992,0.76,0.5752730026430636,2.2688,0.8032,-1.4656000000000002,5.6032,76.8752,0.8912000000000001,1.0,16.51872,206.04224,1.83232,136.89984,2.04192,1.7756800000000001,0.632296420195565,0.7177600000000001,1.8656000000000001,1.14784,4.865600000000001,71.52288,0.5670995670995671,1.0
2023_06_NO_HOU,2023,REG,6,2023-10-15,NO,13.0,HOU,20.0,1,17.908479999999997,247.20448,1.74848,99.1008,1.4998399999999998,0.08639999999999999,0.5488761897366976,0.5296000000000001,0.8521599999999999,0.32255999999999996,2.7888,41.03168,0.98272,1.0,25.89216,260.45664,1.04416,97.28479999999999,2.576,0.34368,0.6570599664246723,0.9616,1.74368,0.78208,3.69632,76.16288,0.7568,1.0
2023_06_IND_JAX,2023,REG,6,2023-10-15,IND,20.0,JAX,37.0,1,22.87616,232.57695999999999,1.4259199999999999,118.18336,3.0508800000000003,1.52192,0.6855945431145432,1.1824000000000001,2.0016000000000003,0.8192,3.23808,35.291199999999996,0.9424,1.0,25.07904,269.84096,0.904,106.66784,2.47104,1.25728,0.6281186013986013,1.97728,0.86176,-1.11552,4.93952,50.69728,0.856,1.0
2023_06_CAR_MIA,2023,REG,6,2023-10-15,CAR,21.0,MIA,42.0,1,22.70592,300.95871999999997,2.54112,181.728,0.86784,2.58144,0.703172,1.6153600000000001,0.13824,-1.47712,4.81984,44.52352,0.9064935064935065,0.98056,24.833280000000002,228.73088,1.4224,99.87264,3.1820799999999996,0.4864,0.6311299012200229,1.14912,0.82624,-0.32288,3.3715200000000003,40.75136,0.5712,1.0
2023_06_NE_LV,2023,REG,6,2023-10-15,NE,17.0,LV,21.0,1,21.539839999999998,242.928,1.02016,81.14016,2.3136,0.528,0.6582951680577487,1.56448,1.3504,-0.21408,3.84768,49.32192,0.84,1.0,21.12864,195.4016,0.37151999999999996,75.66848,2.73088,0.85184,0.6171906354824264,1.8112000000000001,1.0873599999999999,-0.72384,2.64544,55.936,0.6448,1.0
2023_06_ARI_LA,2023,REG,6,2023-10-15,ARI,9.0,LA,26.0,1,20.112,254.74432,1.16224,126.07808000000001,3.01824,0.97312,0.6117016133454027,0.42047999999999996,1.1264,0.7059200000000001,4.42848,56.75168,0.8832842105263158,1.0,20.2224,210.41344,0.9062399999999999,135.6736,2.07008,0.5164799999999999,0.5752117886928179,1.6755200000000001,0.45599999999999996,-1.2195200000000002,4.86976,44.563199999999995,0.977263157894737,0.8666666666666667
2023_06_PHI_NYJ,2023,REG,6,2023-10-15,PHI,14.0,NYJ,20.0,1,19.45792,190.704,0.41759999999999997,127.28768000000001,3.896,0.7264,0.6247958974358975,0.6691199999999999,2.20128,1.5321600000000002,3.94048,53.86496,0.928,1.0,25.43104,277.81311999999997,1.144,123.47168,1.99904,1.0259200000000002,0.6501994659190082,2.1424000000000003,0.216,-1.9264000000000001,5.132160000000001,46.33504,0.58272,0.96112
2023_06_DET_TB,2023,REG,6,2023-10-15,DET,20.0,TB,6.0,0,20.727999999999998,212.2736,1.2096,71.4928,1.0575999999999999,0.08639999999999999,0.6197412342824107,0.928,1.0031999999999999,0.07519999999999999,3.712,45.048,0.9712000000000001,1.0,24.59904,285.4928,1.98368,108.94336000000001,2.1494400000000002,1.368,0.6898198441558441,0.46368,1.24576,0.78208,3.2816,48.90464,0.8245614035087719,1.0
2023_06_NYG_BUF,2023,REG,6,2023-10-15,NYG,9.0,BUF,14.0,1,22.69408,251.23072,2.1756800000000003,104.68064,0.7804799999999998,0.80448,0.6887278224566029,1.67744,1.1510399999999998,-0.5264,6.03968,57.9936,0.47368421052631576,1.0,23.57856,195.46304,0.10367999999999998,106.81536,5.33664,0.19008,0.6916117159512454,0.8035200000000001,1.024,0.22048000000000004,2.4112,55.48352,0.86224,1.0
2023_06_DAL_LAC,2023,REG,6,2023-10-16,DAL,20.0,LAC,17.0,0,23.1376,252.28640000000001,1.9183999999999999,98.18719999999999,1.672,0.8687999999999999,0.6380626715407203,0.784,0.9936,0.20959999999999995,5.7072,66.0832,0.856,1.0,21.33792,233.75648,0.97408,102.35328,3.61664,0.77728,0.6844180340080971,1.0464,1.39904,0.35263999999999995,3.66944,66.94432,1.0,0.984448
2023_07_JAX_NO,2023,REG,7,2023-10-19,JAX,31.0,NO,24.0,0,28.735296,276.673984,1.026496,103.17088,1.9456,0.606208,0.6342359798548034,0.97696,1.0462079999999998,0.06924799999999996,3.017792,59.297728,0.7540800000000001,1.0,22.125695999999998,226.34617599999999,1.255552,116.110016,1.8305280000000002,1.713152,0.6913567258687259,1.10944,2.00096,0.89152,2.742848,37.97472,0.96544,1.0
2023_07_DET_BAL,2023,REG,7,2023-10-22,DET,6.0,BAL,38.0,1,20.584128,272.102592,1.6750080000000003,141.389312,1.469184,1.391552,0.7150420793332304,1.355392,0.930304,-0.42508799999999997,5.093248,56.895360000000004,0.9522526315789474,0.76,27.959424,284.89567999999997,1.190208,98.96601600000001,3.289664,1.2208,0.6629485102670913,0.678208,0.747456,0.06924799999999996,1.96896,52.142784,0.8245614035087719,1.0
2023_07_LV_CHI,2023,REG,7,2023-10-22,LV,12.0,CHI,30.0,1,19.006847999999998,189.9648,1.4512,162.27584,3.3063679999999995,1.11776,0.6666021099720411,1.1520000000000001,1.44768,0.29568000000000016,2.793152,69.238208,1.0,0.9,23.723903999999997,227.3568,1.0120959999999999,64.28409599999999,1.78816,0.3168,0.6349771008346492,2.138688,0.81024,-1.328448,3.508608,35.593151999999996,0.7706666666666666,1.0
2023_07_CLE_IND,2023,REG,7,2023-10-22,CLE,39.0,IND,38.0,0,21.047424,283.90457599999996,1.3424,131.200704,3.082624,1.954368,0.6377407260565521,2.786368,1.7170560000000001,-1.069312,5.763712,57.218368,0.7136,1.0,18.17344,185.83104,0.3024,144.81408,2.65952,1.6560000000000001,0.5181367745588111,2.16128,0.88192,-1.27936,4.56192,54.12512,0.9347200000000001,1.0
2023_07_BUF_NE,2023,REG,7,2023-10-22,BUF,25.0,NE,29.0,1,22.677184,226.04096,1.022912,83.80108800000001,2.038528,0.911104,0.7036477146227892,1.48672,1.052416,-0.434304,2.787264,57.1616,0.78688,1.0,24.416448,256.738432,2.105408,95.208384,0.868288,0.882688,0.6766513276203032,1.806464,0.6906239999999999,-1.11584,5.223808,53.19616,0.4842105263157895,1.0
2023_07_WAS_NYG,2023,REG,7,2023-10-22,WAS,7.0,NYG,14.0,1,21.347136,228.877824,0.8622080000000001,106.489216,4.801984,0.114048,0.6632428916397127,0.8821120000000001,1.8144000000000002,0.9322880000000001,3.04672,49.290112,0.517344,1.0,22.704832,244.305408,1.2032640000000001,74.63104,5.622912,0.681664,0.6052868386985928,1.087168,1.665152,0.5779840000000002,4.865024,50.114304,0.5364479999999999,1.0
2023_07_ATL_TB,2023,REG,7,2023-10-22,ATL,16.0,TB,13.0,0,23.2368,237.36416,1.12576,72.09568,1.83456,0.05183999999999999,0.6289875977123036,1.3568,0.6019199999999999,-0.7548800000000001,2.6272,53.4288,0.98272,1.0,22.517056,263.883328,0.7881600000000001,127.545984,2.046208,0.668416,0.6958247200086696,2.5501440000000004,0.545152,-2.004992,2.566976,50.35180799999999,0.9772631578947368,0.9795368421052632
2023_07_PIT_LA,2023,REG,7,2023-10-22,PIT,24.0,LA,17.0,0,17.667199999999998,245.246592,1.0973439999999999,129.646848,2.610944,0.983872,0.5601244162831037,0.652288,0.67584,0.023552000000000024,3.8570880000000005,50.051007999999996,0.6633038596491228,0.6,18.28256,214.6208,0.5424,86.80736,2.53088,1.2000000000000002,0.6272663354037268,0.40319999999999995,1.19104,0.7878400000000001,4.34752,50.35264,1.0,1.0
2023_07_ARI_SEA,2023,REG,7,2023-10-22,ARI,10.0,SEA,20.0,1,20.73024,242.03904,1.21184,107.77888,2.42816,0.66048,0.6846384990619137,1.3664,0.97984,-0.38656,5.06816,54.324799999999996,0.86752,1.0,20.13344,186.248064,0.5437439999999999,132.20416,2.842048,0.709888,0.5804211908627496,1.005312,0.6736,-0.33171200000000006,4.921856,50.33792,0.7863578947368421,0.9368421052631578
2023_07_GB_DEN,2023,REG,7,2023-10-22,GB,17.0,DEN,19.0,1,18.826304,181.592384,1.425664,125.75411199999999,2.38528,0.031103999999999993,0.6613066716365903,1.2257280000000002,1.061056,-0.16467199999999999,3.610176,48.054719999999996,0.9693052631578947,0.9693052631578947,19.744960000000003,205.96064,1.4192,104.80448,1.416,0.54816,0.6104303999999999,1.4944,0.6575999999999999,-0.8368000000000001,3.6544000000000003,48.032000000000004,0.8,1.0
2023_07_LAC_KC,2023,REG,7,2023-10-22,LAC,17.0,KC,31.0,1,29.300672,336.781696,2.52544,92.78566400000001,1.285504,0.33408,0.7250462456328438,1.425344,2.082944,0.6576000000000001,4.079744,58.586176,1.0,1.0,20.68256,254.97184000000001,1.55104,114.51231999999999,3.0032,0.92128,0.6095042695910988,1.2704,0.99616,-0.27424000000000004,5.02432,56.84992,0.9136,1.0
2023_07_MIA_PHI,2023,REG,7,2023-10-22,MIA,17.0,PHI,31.0,1,24.458624,278.287872,1.4864,113.683008,2.3994240000000002,1.4155520000000001,0.6868938730997921,2.08544,0.5296000000000001,-1.5558400000000001,5.879296000000001,27.801023999999998,0.749632,0.976672,22.823552,266.975232,1.924672,127.0368,2.120704,1.548864,0.7094032,1.369216,0.48294400000000004,-0.886272,4.491904,54.714112,0.9557074504442925,0.988336
2023_07_SF_MIN,2023,REG,7,2023-10-23,SF,17.0,MIN,22.0,1,28.415552,293.9424,1.8740480000000002,71.907008,1.44768,0.0,0.7071950229730021,1.2937599999999998,1.582208,0.2884480000000001,2.994752,44.55968,0.8200000000000001,0.68,18.311232,232.425344,1.499392,108.139904,1.6251520000000002,1.465408,0.6593778521173389,1.630656,1.51936,-0.11129600000000009,4.519360000000001,57.713727999999996,0.5402597402597402,1.0
2023_08_TB_BUF,2023,REG,8,2023-10-26,TB,18.0,BUF,24.0,1,27.0498688,283.6430592,2.0632448,103.1250304,1.3209728,0.9296128,0.715990796572182,1.4838784,0.4143743999999999,-1.069504,4.3342848,66.317696,0.6905263157894737,1.0,23.942079999999997,237.21849600000002,1.475456,74.457408,2.300736,0.031103999999999993,0.6154877967226202,0.81408,1.161152,0.347072,2.77632,61.65728,0.789632,1.0
2023_08_HOU_CAR,2023,REG,8,2023-10-29,HOU,13.0,CAR,15.0,1,23.699968000000002,231.238528,1.25344,77.523584,4.309248,0.29184,0.6625489084739492,0.689472,0.49574399999999996,-0.19372799999999998,4.022912,32.450815999999996,0.74272,0.6,17.145087999999998,204.322688,1.049088,103.46048,1.6999039999999999,0.85184,0.5959923805086852,0.7177600000000001,0.511296,-0.20646400000000006,4.87328,52.619008,0.98272,1.0
2023_08_LA_DAL,2023,REG,8,2023-10-29,LA,20.0,DAL,43.0,1,23.602752,263.05388800000003,2.184448,102.211968,3.369984,0.46636799999999995,0.7282978792283876,1.02784,1.239424,0.21158399999999997,4.201664,48.566592,1.0,0.9906688,17.80032,228.7479552,1.0584064,114.5881088,2.3665664,0.9903232,0.5610746497698622,0.7913728,0.805504,0.014131200000000014,4.3142528,40.0306048,0.7979823157894737,0.6
2023_08_MIN_GB,2023,REG,8,2023-10-29,MIN,24.0,GB,10.0,0,21.446976000000003,215.176384,1.25152,92.482688,2.4496,0.32889599999999997,0.6004045814634146,1.29664,0.3945599999999999,-0.9020800000000001,4.19264,68.4192,0.88,1.0,27.4493312,295.16544,1.9244288,67.94420480000001,2.0686080000000002,0.4,0.7214598709266584,1.176256,1.3493248,0.17306880000000005,2.1968512000000002,40.735808,0.6253333333333333,0.808
2023_08_NO_IND,2023,REG,8,2023-10-29,NO,38.0,IND,27.0,0,21.828454400000002,255.54274559999996,1.60544,144.3204224,2.6495744,1.5726208000000002,0.6070346795363702,2.0718208,1.0302336,-1.0415872,3.8582272,46.3310208,0.82816,1.0,25.2411776,307.6043904,1.4158976,126.302528,1.56736,1.5637248000000001,0.6564036568783993,0.986176,1.0277247999999999,0.041548799999999976,2.2106752,64.7786368,0.8524480000000001,1.0
2023_08_NE_MIA,2023,REG,8,2023-10-29,NE,17.0,MIA,31.0,1,25.694131199999998,289.7851392,2.3548032,107.42208,2.0724223999999998,1.3293184,0.6923085866666666,1.6215296,0.6897664,-0.9317632,4.2951424,42.8284672,0.9734244702665755,0.9930016,21.2063104,200.024576,1.4137472,81.08065280000001,2.4231168,0.5466624,0.6842575942909149,1.292032,1.0314496,-0.2605824,3.6723584,52.29696,0.872128,1.0
2023_08_NYJ_NYG,2023,REG,8,2023-10-29,NYJ,13.0,NYG,10.0,0,15.2082816,140.1266944,0.5173248,145.0935296,4.4811904,0.46842880000000003,0.5693743064123991,0.5292672,1.88864,1.3593728,3.828032,58.774067200000005,0.44373973333333333,1.0,18.474752000000002,210.4224,0.65056,99.572608,3.9375999999999998,0.43584,0.5637664273504274,1.201472,1.320768,0.11929600000000004,5.964288,66.318976,0.9568,1.0
2023_08_JAX_PIT,2023,REG,8,2023-10-29,JAX,20.0,PIT,10.0,0,20.969535999999998,213.17248,0.72544,80.084416,2.718528,0.7200000000000001,0.6089179407771198,1.04192,1.114624,0.07270400000000002,4.208512,51.011584,0.8,1.0,22.8754176,252.6077056,1.1533312,112.0660096,2.2983168000000003,1.0278912,0.7148140355212356,1.8656640000000002,2.000576,0.13491199999999995,3.2457088,51.584832,0.979264,1.0
2023_08_ATL_TEN,2023,REG,8,2023-10-29,ATL,23.0,TEN,28.0,1,17.476096000000002,212.405632,1.8039040000000002,128.908928,3.1978880000000003,0.532608,0.6318114203330139,1.010368,0.526656,-0.483712,4.400256000000001,50.3312,1.0,1.0,21.5102336,256.7299968,0.872896,132.5275904,3.6277248,0.8010496,0.6527889496522605,1.9300864000000002,0.32709119999999997,-1.6029952,2.7401856,36.211084799999995,0.9863578947368421,0.9877221052631578
2023_08_PHI_WAS,2023,REG,8,2023-10-29,PHI,38.0,WAS,31.0,0,29.2228992,305.3832448,2.3219584,78.378624,3.7737472000000003,0.40899840000000004,0.6631721032191557,1.0523008,0.9990912,-0.05320959999999993,4.1190144,61.6685824,0.7218688,1.0,26.2751744,294.5727232,2.49184,91.8098048,2.2396544,1.2493312,0.7173994817546121,2.051264,0.7177600000000001,-1.333504,5.1275776,22.280614399999997,0.8497792,0.9860032
2023_08_CLE_SEA,2023,REG,8,2023-10-29,CLE,20.0,SEA,24.0,1,21.638144,246.82342400000002,1.527104,110.267328,1.856896,0.796288,0.6594317480857969,1.61984,1.387904,-0.231936,5.040896,49.79488,0.920512,1.0,17.304064,214.29862400000002,0.5814400000000001,148.88844799999998,2.795712,1.3936000000000002,0.5108820647352866,2.4967680000000003,1.3291520000000001,-1.167616,4.337152,42.475072,0.960832,1.0
2023_08_BAL_ARI,2023,REG,8,2023-10-29,BAL,31.0,ARI,24.0,0,22.080064,194.9488384,1.1262463999999999,130.922496,2.5052288000000003,0.8259328,0.61852298478792,1.4031872,0.40415999999999996,-0.9990272000000001,4.9531136,58.202752,0.8718147368421053,0.9621052631578947,19.5504768,226.06155520000002,1.4050048000000002,136.83358719999998,2.4815104,2.0349312,0.6956919142666049,0.8132351999999999,1.3581824,0.5449472000000001,5.0559487999999995,52.137216,0.7713515789473684,0.856
2023_08_KC_DEN,2023,REG,8,2023-10-29,KC,9.0,DEN,24.0,1,16.0957824,154.5554304,2.0553984,136.6524672,3.8311680000000004,0.018662399999999996,0.6494155819293226,1.1354368000000001,1.4366336,0.30119680000000004,4.1661056,42.832831999999996,0.7815831578947368,0.9815831578947368,27.1804032,298.0690176,1.515264,80.47139840000001,1.9713024000000001,0.200448,0.6876593263270747,2.4552064000000002,1.6497663999999999,-0.8054400000000002,5.2478464,50.3517056,1.0,1.0
2023_08_CIN_SF,2023,REG,8,2023-10-29,CIN,31.0,SF,17.0,0,19.7867392,285.4552064,1.2996352,110.0839424,1.7750912,1.2792448,0.6794976790123388,2.1783936,0.911616,-1.2667776000000002,4.311616000000001,56.2282368,0.7241558441558441,1.0,26.712832000000002,241.66144,2.174208,93.278144,2.8392960000000005,0.45184,0.7532691414720714,0.9533440000000001,1.891136,0.937792,3.8962560000000006,29.942399999999996,0.766304,1.0
